redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
Heart no Kuni no Alice - Wonderful Wonder World (Japan) (Disc 1),ULJM 05497,,,,
Heart no Kuni no Alice - Wonderful Wonder World (Japan) (Disc 2),ULJM 05498,,,,
"Heatseeker (Europe) (En,Fr,De,Es,It)",ULES-00760,,,,
"Heatseeker (Europe) (En,Fr,De,Es,It) (Beta) (2007-01-16)",ABCD-01234,,,,
Heatseeker (USA),ULUS-10259,,,,
Heaven's Will (Japan),ULJM 05186,,,,
"Hellboy - The Science of Evil (Europe) (En,Fr,De,Es,It)",ULES-00827,,,,
Hellboy - The Science of Evil (USA),ULUS-10301,,,,
"Hello Kitty - Puzzle Party (Europe) (En,Fr,De,Es,It)",ULES-01397,,,,
Hentai Ouji to Warawanai Neko. (Japan),ULJM 06305,,,,
Heroes Phantasia (Japan),ULJS 00456,,,,
Heroes' VS (Japan),ULJS 00540,,,,
"Herr der Ringe, Der - Taktiken (Germany)",ULES-00200,,,,
Hexyz Force (Japan),ULJM 05501,,,,
Hexyz Force (USA),ULUS-10506,,,,
Hg Hydrium (Korea),UCKS 45007,,,,
Higanjima (Japan),ULJS 00013,,,,
Higurashi no Naku Koro ni - Jan (Japan),ULJM 05554,,,,
Hiiro no Kakera - Shin Tamayori-hime Denshou Portable (Japan),ULJM 05741,,,,
Hiiro no Kakera Portable (Japan),ULJM 05399, ULJM 06067,,,
Hilton Garden Inn - Ultimate Team Play (USA),UCUS 94341,,,,
Himawari - Pebble in the Sky Portable (Japan),KAD-012, ULJM 05614,,,
Himehibi - Princess Days - Portable (Japan),ULJM 05354,,,,
Hisshou Pachinko - Pachi-Slot Kouryaku Series Portable Vol. 1 - Shin Seiki Evangelion - Tamashii no Kiseki (Japan),ULJS 00295,,,,
"History Channel, The - Great Battles of Rome (Europe) (En,Fr,De,Es,It)",ULES-00798,,,,
Hitsuji-kun nara Kiss Shite Ageru (Japan),ULJM 05431,,,,
Hokuto no Ken - Raoh Gaiden - Ten no Haoh (Japan),ULJM 05404,,,,
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This (Europe, Australia) (En,Fr,De,Es,It)",ULES-01332,,,,
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This (USA) (Proto) (2009-05-11)",ULUS-10456,,,,
Hoshiiro no Okurimono Portable (Japan),ULJS 00164,,,,
"Hot Brain (Europe) (En,Fr,De,Es,It)",ULES-00834,,,,
"Hot Brain (USA) (En,Fr,De,Es,It)",ULUS-10268,,,,
Hot Pixel (Europe),ULES-00642,,,,
Hot Pixel (USA),ULUS-10298,,,,
Hot Shots Golf - Open Tee (Asia),UCAS 40133,,,,
Hot Shots Golf - Open Tee (USA) (v1.00),UCUS-98614,,,,
Hot Shots Golf - Open Tee (USA) (v2.00),UCUS-98614, UCUS-98614GH,,,
Hot Shots Golf - Open Tee 2 (Asia),UCAS-40213,,,,
Hot Shots Golf - Open Tee 2 (USA) (Beta) (2008-03-28),UCUS-98693,,,,
Hot Shots Golf - Open Tee 2 (USA) (FW3.80),UCUS-98693,,,,
Hot Shots Golf - Open Tee 2 (USA) (FW3.96),UCUS-98693,,,,
"Hot Shots Tennis - Get a Grip (USA) (En,Fr,Es)",UCUS-98701,,,,
"Hot Wheels - Ultimate Racing (Europe) (En,Fr,De,Es,It)",ULES-00828,,,,
Hot Wheels - Ultimate Racing (USA),ULUS 10239,,,,
Houkago Colorful-Step - Bunkabu! (Japan),HONEY-019, ULJM 06363,,,
Houkago Colorful-Step - Undoubu! (Japan),HONEY-018, ULJM 06344,,,
Hunter x Hunter - Wonder Adventure (Japan),ULJS 00519,,,,
"Hustle, The - Detroit Streets (Europe) (En,Fr,De)",ULES-00603,,,,
"Hustle, The - Detroit Streets (USA)",ULUS-10048,,,,
I.Q Mania (Japan),UCJS 10029,,,,
"Idolm@ster Shiny Festa, The - Funky Note (Japan)",ULJS 00546,,,,
"Idolm@ster Shiny Festa, The - Groovy Tune (Japan)",ULJS 00545,,,,
"Idolm@ster Shiny Festa, The - Honey Sound (Japan)",ULJS 00544,,,,
"Idolm@ster SP, The - Missing Moon (Japan, Asia)",UCAS 40243, ULJS 00169,,,
"Idolm@ster SP, The - Perfect Sun (Japan, Asia)",UCAS 40241, ULJS 00167, ULJS 19036,,
"Idolm@ster SP, The - Wandering Star (Japan, Asia)",UCAS 40242, ULJS 00168,,,
Ikki Tousen - Eloquent Fist (Japan),ULJS 00151,,,,
Ikki Tousen - Xross Impact (Japan),ULJS 00264, ULJS 00373,,,
Ikuze! Gen-san - Yuuyake Daiku Monogatari (Korea),UCKS 45092,,,,
Il-2 Shturmovik - Krylatye xishhniki (Russia),ULES-01317,,,,
"IL-2 Sturmovik - Birds of Prey (Europe) (En,Fr,De,Es,It)",ULES-01316,,,,
"IL-2 Sturmovik - Birds of Prey (USA) (En,Fr)",ULUS-10476,,,,
"Imagine - Champion Rider (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",ULES-01161, ULES-01161/E,,,
Imagine - Champion Rider (Russia),ULES-01273,,,,
"Impossible Mission (Europe) (En,Fr,De,Es,It)",ULES-00764,,,,
"Impossible Mission (Europe) (En,Fr,De,Es,It) (Beta) (2007-02-28)",ULET-00749,,,,
"Indiana Jones and the Staff of Kings (Europe) (En,Fr,De,Es,It)",ULES-00939,,,,
"Indiana Jones and the Staff of Kings (USA) (En,Fr)",ULUS 10316,,,,
Infected (Europe),ULES-00337,,,,
"Infected (Europe) (En,Fr,Es)",ULES-00338,,,,
Infected (USA),ULUS-10054,,,,
Infinite Loop - Kojou ga Miseta Yume (Japan),ULJS 00144,,,,
Initial D - Street Stage (Japan),ULJM 05093, ULJM 08013, ULJM 08040,,
Initial D - Street Stage (Japan) (Taikenban),ULJM 95001,,,,
"Innocent Life - A Futuristic Harvest Moon (Europe) (En,Fr,De,Es,It)",ULES-00658,,,,
Innocent Life - A Futuristic Harvest Moon (USA),ULUS-10219,,,,
Innocent Life - Shin Bokujou Monogatari (Japan),ULJS 00063,,,,
Innocent Life - Shin Bokujou Monogatari (Japan) (Best Collection),ULJS 00119,,,,
Intelligent License 2 (Japan),ULJS 00087,,,,
"International Athletics (Europe) (En,Fr,De,Es,It)",ULES-01090,,,,
International Cricket Captain III (Europe),ULES-00835,,,,
"Invizimals - Shadow Zone (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)",UCES-01411, UCES-01411/GER,,,
"Invizimals - Shadow Zone (Greece) (En,Es,Pt,El)",UCES 01581,,,,
Invizimals - Shadow Zone (USA),UCUS-98760,,,,
"Invizimals - The Lost Tribes (Europe) (En,Fr,De,Es,It,Nl,Pt,Pl,Ru)",UCES-01525,,,,
"Invizimals (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",UCES-01241,,,,
"Invizimals (USA) (En,Fr,Es)",UCUS 98746,,,,
Irem Taikenban-shuu - 2007 Kaki Tokubetsugou (Japan),ULJM-91011,,,,
Irem Taikenban-shuu - 2008 Haru no Tokubetsugou (Japan),ULJM 91013,,,,
"Iron Man (Europe) (En,De,It)",ULES-01071,,,,
"Iron Man (Europe) (En,Fr,Es)",ULES-01070,,,,
"Iron Man (USA) (En,Fr,Es)",ULUS 10347,,,,
"Iron Man 2 - The Video Game (Europe) (En,Fr,De,Es,It)",ULES-01422,,,,
"Iron Man 2 (USA) (En,Fr,De,Es,It)",ULUS-10497,,,,
"Irregular Hunter X (Japan, Asia)",UCAS 40207, ULAS 42036, ULJM 05043, ULJM 05226,
Ishin Renka - Ryouma Gaiden (Japan),ULJS 00335,,,,
Issho ni Gohan. Portable (Japan),ULJM 06231,,,,
"Iza, Shutsujin! Koi Ikusa (Japan)",ULJM 05876,,,,
J.League Pro Soccer Club o Tsukurou! 6 - Pride of J (Japan),ULJM 05518,,,,
J.League Pro Soccer Club o Tsukurou! 7 - Euro Plus (Japan),ULJM 05898,,,,
"Jackass - The Game (Europe) (En,Fr,De,Es,It)",ULES-00897,,,,
Jackass - The Game (USA),ULUS 10303,,,,
Jak and Daxter - Elf to Itachi no Daibouken (Japan),UCJS 10103,,,,
"Jak and Daxter - The Lost Frontier (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl)",UCES-01225, UCES-01225/E, UCES-01225/P, UCES-01225/POL,
"Jak and Daxter - The Lost Frontier (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl) (UCES-01378)",UCES-01378,,,,
"Jak and Daxter - The Lost Frontier (Korea) (En,Fr,Es)",UCKS 45131,,,,
Jak and Daxter - The Lost Frontier (USA) (Beta) (2009-08-05),,,,,
"Jak and Daxter - The Lost Frontier (USA) (En,Fr,Es)",UCUS-98634,,,,
"James Cameron's Avatar - The Game (Europe) (En,Fr,De,Es,It,Nl)",ULES-01357#, ULES-01357/E,,,
"James Cameron's Avatar - The Game (USA) (En,Fr,Es)",ULUS-10451,,,,
Jan Sangoku Musou (Japan),ULJM 05330,,,,
Jeanne d'Arc (Japan),UCJS 10048,,,,
Jeanne d'Arc (Japan) (Beta) (2005-06-14),UCJP-00062-1,,,,
Jeanne d'Arc (Japan) (Senkou Taikenban),UCJX 90019,,,,
Jeanne d'Arc (USA),UCUS-98700,,,,
Jeanne d'Arc (USA) (Demo),UCUS 98706,,,,
Jet de Go! Pocket (Asia),UCAS-40175,,,,
Jewelic Nightmare (Japan),ULJM 06325,,,,
Jigen Kairou (Japan),UCJS 10096,,,,
Jikan de Fantasia (Japan),ULJM 05696,,,,
Jikandia - The Timeless Land (USA),ULUS-10562,,,,
Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v1.02),ULJM 05678,,,,
Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v2.00),ULJM 05678,,,,
Jikkyou Powerful Pro Yakyuu 2011 (Japan),ULJM 05871,,,,
Jikkyou Powerful Pro Yakyuu 2011 Ketteiban (Japan),ULJM 05991,,,,
Jikkyou Powerful Pro Yakyuu 2012 - Ketteiban (Japan),ULJM 06206,,,,
Jikkyou Powerful Pro Yakyuu 2012 (Japan),ULJM 06083,,,,
Jikkyou Powerful Pro Yakyuu 2013 (Japan),ULJM 06319,,,,
Jikkyou Powerful Pro Yakyuu Portable (Japan),ULJM 05077,,,,
Jikkyou Powerful Pro Yakyuu Portable 2 (Japan) (v1.03),ULJM 05195,,,,
Jikkyou Powerful Pro Yakyuu Portable 2 (Japan) (v2.01),ULJM 05195,,,,
Jikkyou Powerful Pro Yakyuu Portable 3 (Japan) (v1.04),ULJM 05300,,,,
Jikkyou Powerful Pro Yakyuu Portable 3 (Japan) (v2.00),ULJM 05300,,,,
Jikkyou Powerful Pro Yakyuu Portable 4 (Japan),ULJM 05421,,,,
Jin Samguk Mussang (Korea),ULKS 46012,,,,
Jin Samguk Mussang 2nd Evolution (Korea),ULKS 46084, ULKS 46130,,,
Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution Portable (Japan),ULJM 05112,,,,
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable (Japan),ULJM 05020,,,,
Jitsuroku Oniyome Nikki - Shiuchi ni Taeru Otto no Rifujin Taiken Adventure (Japan),ULJM 05100,,,,
Jitsuwa Kaidan - Shinmimi Bukuro - Ichi no Shou (Japan),ULJM 05028,,,,
Judie no Atelier - Gramnad no Renkinjutsushi - Toraware no Moribito (Japan),ULJM 05607,,,,
Jui - Dr. Touma Jotarou (Japan),ULJM-05098,,,,
Juiced - Eliminator (Europe),ULES-00379,,,,
"Juiced - Eliminator (Europe) (En,Fr,De,Es,It) (Beta) (2006-04-26)",ULET-00391,,,,
Juiced - Eliminator (USA),ULUS-10090,,,,
"Juiced 2 - Hot Import Nights (Europe) (En,Fr,De,Es,It)",ULES-00928,,,,
Juiced 2 - Hot Import Nights (USA),ULUS-10312,,,,
"Jungle Party (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru,El)",UCES-01459,,,,
"Justice League Heroes (Europe) (En,Fr,De,Es,It)",ULES-00609,,,,
Justice League Heroes (USA),ULUS-10214,,,,
Juusei to Diamond (Japan),UCJS 10092,,,,
Juuza Engi - Engetsu Sangokuden (Japan),ULJM 06089,,,,
Kaeru Batake de Tsukamaete Natsu - Chigira Sansen! Portable (Japan),ULJS 00388,,,,
Kaeru Batake de Tsukamaete Portable (Japan),ULJS 00341,,,,
Kaitou Apricot Portable (Japan),ULJM 05276,,,,
Kaleido-Eve (Japan),ESGM-0002, ULJM 06397,,,
Kamaitachi no Yoru 2 Tokubetsu-hen (Japan),ULJM 05110, ULJM 05268,,,
Kameleon (Europe),ULES-00369,,,,
"Kamen no Maid Guy - Boyoyon Battle Royale (Japan, Asia)",UCAS-40248, ULJM-05418,,,
Kamen Rider - Climax Heroes Fourze (Japan),ULJS 00433,,,,
Kamen Rider - Climax Heroes OOO (Japan),ULJS 00331,,,,
Kamen Rider - Super Climax Heroes (Japan),ULJS 00549,,,,
Kamisama to Koi Gokoro (Japan),ULJS 00509,,,,
Kanji Trainer Portable (Japan),ULJM-05201,,,,
Kannou Mukashi-banashi Portable (Japan),ULJM 06014,,,,
Kanon (Japan),ULJM 05203,,,,
"Kao Challengers (Europe) (En,Fr,De,Es,It) (Beta) (2005-07-27)",ULET-00148/0.01,,,,
"Kao Challengers (Europe) (En,Fr,De,Es,It) (v1.00)",ULES-00146,,,,
"Kao Challengers (Europe) (En,Fr,De,Es,It) (v2.01)",ULES-00146#,,,,
Kao Challengers (USA),ULUS-10085,,,,
Karakuri (Japan) (Beta) (2005-09-28),ULJP-00572,,,,
Karakuri (Japan) (Taikenban),ULJM 91001,,,,
"Karakuri (Japan, Asia)",UCAS-40042, ULJS-00029,,,
Katekyoo Hitman Reborn! Battle Arena (Japan),ULJS 00157, ULJS 00214,,,
Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst (Japan),ULJS 00218,,,,
Katekyoo Hitman Reborn! Kizuna no Tag Battle (Japan),ULJS 00257,,,,
"Kazook (Europe) (En,Fr,De,It)",ULES-00517,,,,
Kazuo (Japan),UCJS 10036,,,,
Ken to Mahou to Gakuen Mono. (Japan),ULJM 05343,,,,
Ken to Mahou to Gakuen Mono. (Japan) (PSP the Best),ULJM 08021,,,,
Ken to Mahou to Gakuen Mono. 2 (Japan),ULJM 05476,,,,
Ken to Mahou to Gakuen Mono. 2 (Japan) (PSP the Best),ULJM 08029,,,,
Ken to Mahou to Gakuen Mono. 3 (Japan),ULJM 05735,,,,
Ken to Mahou to Gakuen Mono. Final - Shinnyuusei wa Ohime-sama! (Japan),ULJM 05965,,,,
Kenka Bancho - Badass Rumble (USA),ULUS-10442,,,,
Kenka Banchou 3 - Zenkoku Seiha (Japan) (PSP the Best),ULJS 19030,,,,
"Kenka Banchou 3 - Zenkoku Seiha (Japan, Asia)",UCAS 40231, ULJS 00166,,,
"Kenka Banchou 4 - Ichinen Sensou (Japan, Asia)",UCAS 40300, ULJS 00268, ULJS 19046,,
Kenka Banchou 5 - Otoko no Rule (Japan) (v1.02),ULJS 00359,,,,
Kenka Banchou 5 - Otoko no Rule (Japan) (v2.00),ULJS 19062,,,,
Kenka Banchou Bros. Tokyo Battle Royale (Japan),ULJS 00517,,,,
"Key of Heaven (Europe) (En,Fr,De,Es,It)",UCES-00178,,,,
"Key of Heaven (Europe) (En,Ja,Fr,De,Es,It) (Beta) (2005-11-18)",UCET-00247,,,,
Kidou Keisatsu Patlabor - Kamubakku MiniPato (Japan),ULJS 00026,,,,
Kidou Senshi Gundam - Gihren no Yabou - Axis no Kyoui (Japan),ULJS 00131,,,,
"Kidou Senshi Gundam - Gihren no Yabou - Axis no Kyoui V (Japan, Asia)",ULJS 00178,,,,
Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu (Japan),ULJS 00022,,,,
"Kidou Senshi Gundam - Gundam vs. Gundam (Japan, Asia)",ULAS 42147, ULJS-00165,,,
"Kidou Senshi Gundam - Gundam vs. Gundam Next Plus (Japan, Asia)",ULAS 42207, ULJS 00250, ULJS 19048,,
"Kidou Senshi Gundam - Senjou no Kizuna Portable (Japan, Asia)",ULAS 42155, ULJS 00181,,,
Kidou Senshi Gundam - Senjou no Kizuna Portable (Korea),ULKS-46204,,,,
Kidou Senshi Gundam AGE - Cosmic Drive (Japan),ULJS 00476,,,,
Kidou Senshi Gundam AGE - Universe Accel (Japan),ULJS 00475,,,,
Kidou Senshi Gundam Seed - Rengou vs. Z.A.F.T. Portable (Japan) (Demo),ULJM 91009,,,,
"Kidou Senshi Gundam Seed - Rengou vs. Z.A.F.T. Portable (Japan, Asia)",ULAS 42100, ULJM 05238, ULKS 46134,,
"Killzone - Liberation (Europe) (En,Fr,De,Es,It,Nl,Pl,Ru)",UCES-00279, UCES-00279/P,,,
Killzone - Liberation (USA) (Demo),UCUS 98670,,,,
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru)",UCUS-98646,,,,
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.10) (2006-07-19)",UCUS-98646,,,,
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.20) (2006-08-21)",UCUS-98646,,,,
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.30) (2006-09-09)",UCUS-98646/0.30,,,,
Kimikare - Shin Gakki (Japan),ULJM 06126,,,,
"King of Clubs (Europe) (En,Fr,De,Es,It,Nl)",ULES-00914,,,,
"King of Fighters Collection, The - The Orochi Saga (Europe)",ULES-01191,,,,
"King of Fighters Collection, The - The Orochi Saga (USA)",ULUS-10360,,,,
"King of Pool (Europe) (En,Fr,De,Es,It)",ULES-01164,,,,
Kingdom Hearts - Birth by Sleep - Final Mix (Japan),ULJM 05775, ULJM 06213,,,
"Kingdom Hearts - Birth by Sleep (Europe) (En,Fr,De,Es,It)",ULES-01441,,,,
"Kingdom Hearts - Birth by Sleep (Japan, Asia)",UCAS 40295, ULJM 05600,,,
"Kingdom Hearts - Birth by Sleep (USA) (En,Fr,Es)",UCUS-98173, ULUS-10505,,,
Kingdom of Paradise (USA),UCUS-98623,,,,
Kingdom of Paradise (USA) (Beta) (2005-10-10),,,,,
"King's Field - Additional I (Japan, Asia)",UCAS 40100, ULJS 00070,,,
King's Field - Additional II (Asia),UCAS 40105,,,,
Kin'iro no Corda (Japan),ULJM 05569,,,,
Kin'iro no Corda 2f (Japan),ULJM 05248,,,,
Kin'iro no Corda 2f Encore (Japan),ULJM 05508,,,,
Kin'iro no Corda 3 - Another Sky feat. Jinnan (Japan),ULJM 06349,,,,
Kin'iro no Corda 3 - Another Sky feat. Shiseikan (Japan),ULJM 06350,,,,
Kin'iro no Corda 3 - Full Voice Special (Japan),KTGS P0230, ULJM 06322,,,
Kin'iro no Corda 3 (Japan),KOEI-P0177, ULJM 05624,,,
Kirameki School Life SP - The Wonder Years (Japan),ULJS 00458,,,,
Kisou Ryouhei Gunhound EX (Japan),ULJM 06225,,,,
Knights in the Nightmare (Japan),ULJM 05502,,,,
Knights in the Nightmare (USA),ULUS-10539,,,,
Koezaru wa Akai Hana - Taiga wa Mirai o Tsumugu (Japan),ULJM 06355,,,,
Koi to Senkyo to Chocolate Portable - Limited Game Disc (Japan),ULJS 00525,,,,
Koi to Senkyo to Chocolate Portable (Japan),ULJS 00524,,,,
Koi wa Rule ni Shibararenai! (Japan),ULJS 00527,,,,
Koibana Days - Pure Flower Garden (Japan),ULJM 06285,,,,
Kokoro Connect - Yochi Random (Japan),ULJS 00534,,,,
Kollon (Japan),ULJS 00010,,,,
Kollon (Korea),ULKS-46001,,,,
"Koloomn (Europe) (En,Fr,De,Es,It)",ULES-00143,,,,
K-ON! Houkago Live!! (Japan),ULJM 05709, ULJM 08048,,,
Kono Bushitsu wa Kitaku Shinai Bu ga Senkyo Shimashita. Portable - Gakuen Dog Ear-hen (Japan),ULJM 06110,,,,
Kono Bushitsu wa Kitaku Shinai Bu ga Senkyo Shimashita. Portable - Gakuen Summer Wars-hen (Japan),ULJM 06109,,,,
"Koori no Haka - Ichiyanagi Nagomu, 3-dome no Junan (Japan)",ULJS 00247,,,,
Kotoba no Puzzle - Mojipittan Daijiten (Japan),ULJS 00002, ULJS 19003,,,
Koukyou Shihen Eureka Seven (Japan),ULJS 00056,,,,
Kuon no Kizuna - Sairinshou Portable (Japan),ULJM 05981,,,,
Kurogane no Linebarrels (Japan),ULJM 05495,,,,
"Kurohyou - Ryuu ga Gotoku Shinshou (Japan, Asia)",ULAS 42244, ULJM 05713, ULJM 08047,,
Kurohyou 2 - Ryuu ga Gotoku Ashura-hen (Japan),ULJM 05989,,,,
Kuroko no Baske - Kiseki no Game (Japan),ULJS 00523, ULJS 19097,,,
Kuroyuki-hime - Snow Black (Japan),ULJM 06362,,,,
Kuru Kuru Chameleon (Asia),UCAS-40053,,,,
Kuru Kuru Chameleon (Japan),ULJM-05067,,,,
"L.A. Rush (Europe) (En,Fr,De,Es,It)",ULES-00554,,,,
L.G.S - Shinsetsu Fuushin Engi (Japan),ULJM 06131,,,,
L@ve Once (Japan) (Shokai Genteiban),ULJM 05745,,,,
"Lanfeust of Troy (Europe) (En,Fr,De,Es,It)",ULES-01022,,,,
"Lara Croft Tomb Raider - Anniversary (Europe) (En,Fr,De,Es,It)",ULES-00826, ULES-00826/0030381,,,
"Lara Croft Tomb Raider - Anniversary (Japan) (En,Ja)",ULJS 00221,,,,
"Lara Croft Tomb Raider - Anniversary (USA) (En,Fr,De,Es,It)",ULUS 10253,,,,
"Lara Croft Tomb Raider - Legend (Europe) (En,Fr,De,Es,It)",ULES-00283, ULES-00283#,,,
"Lara Croft Tomb Raider - Legend (Japan) (En,Ja)",ULJM 05180,,,,
"Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It)",ULUS-10110,,,,
Last Escort - Club Katze (Japan),ULJS 00255,,,,
Last Ranker (Japan),ULJM 05676,,,,
"Legend of Heroes II, The - Prophecy of the Moonlight Witch (USA)",ULUS 10125,,,,
"Legend of Heroes III, The - Song of the Ocean (USA)",ULUS-10144,,,,
"Legend of Heroes, The - A Tear of Vermillion (USA)",ULUS 10022,,,,
"Legend of Heroes, The - Trails in the Sky (Europe)",ULES-01556,,,,
"Legend of Heroes, The - Trails in the Sky (USA)",ULUS-10540,,,,
"Legend of the Dragon (Europe) (En,Fr,De,Es,It)",ULES-00695,,,,
Legend of the Dragon (USA),ULUS-10250,,,,
"LEGO Batman - The Videogame (Europe) (En,Fr,De,Es,It,Da)",ULES-01151,,,,
"LEGO Batman - The Videogame (USA) (En,Fr,Es)",ULUS 10380, ULUS 10380GH,,,
"LEGO Harry Potter - Years 1-4 (Europe) (En,Fr,De,Es,It,Da) (v1.02)",ULES-01351,,,,
"LEGO Harry Potter - Years 1-4 (Europe) (En,Fr,De,Es,It,Da) (v2.01)",ULES-01351, ULES-01351/E,,,
"LEGO Harry Potter - Years 1-4 (USA) (En,Fr,Es)",ULUS-10500,,,,
"LEGO Harry Potter - Years 5-7 (Europe) (En,Fr,De,Es,It,Nl,Da)",ULES-01532,,,,
"LEGO Harry Potter - Years 5-7 (Europe) (En,Pl,Ru)",ULES-01558,,,,
"LEGO Harry Potter - Years 5-7 (USA) (En,Fr,Es,Pt)",ULUS-10580,,,,
"LEGO Indiana Jones - The Original Adventures (Europe) (En,Fr,De,Es,It,Da)",ULES-01086, ULES-01086#,,,
"LEGO Indiana Jones - The Original Adventures (USA) (En,Fr,Es)",ULUS 10365, ULUS 10365GH,,,
"LEGO Indiana Jones 2 - The Adventure Continues (Europe) (En,Fr,De,Es,It,Pt)",ULES-01370, ULES-01370#2,,,
"LEGO Indiana Jones 2 - The Adventure Continues (USA) (En,Fr,Es)",ULUS-10487,,,,
"LEGO Pirates of the Caribbean - The Video Game (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",ULES-01528,,,,
"LEGO Pirates of the Caribbean - The Video Game (USA) (En,Fr,Es)",ULUS-10575,,,,
LEGO Piraty Karibskogo morya - Videoigra (Russia),ULES-01529,,,,
"LEGO Star Wars II - The Original Trilogy (Europe) (En,Fr,De,Es,It,Da)",ULES-00479, ULES-00479/P,,,
LEGO Star Wars II - The Original Trilogy (USA),ULUS 10155, ULUS 10155GH,,,
"LEGO Star Wars III - The Clone Wars (Europe) (En,Fr,De,Es,It,Da)",ULES-01446#, ULES-01446#2,,,
"LEGO Star Wars III - The Clone Wars (USA) (En,Fr,Es)",ULUS 10531,,,,
"Lemmings & Go! Sudoku (Europe) (En,Fr,De,Es,It) (Demo)",UCED-00308,,,,
"Lemmings (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",UCES 00109/9644064, UCES-00109,,,
"Lemmings (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi) (Beta) (2005-11-22)",UCET-00179/0.05,,,,
Lemmings (USA),UCUS-98647,,,,
Lemmings (USA) (Demo),UCUS 98671,,,,
Lisa to Issho ni Tairiku Oudan - A-Ressha de Ikou (Japan),ULJM 05137,,,,
Little Aid Portable (Japan),ULJM-05249,,,,
Little Britain - The Video Game (Europe),ULES-00840,,,,
"LittleBigPlanet (Asia) (En,Zh,Ko)",UCAS-40262,,,,
"LittleBigPlanet (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Ru)",UCES-01264, UCES-01264/E,,,
"LittleBigPlanet (USA) (En,Fr,De,Es,It,Pt)",UCUS-98744,,,,
LittleBigPlanet Portable (Japan),UCJS 10107,,,,
LocoRoco (Europe) (Demo),UCED-00365,,,,
"LocoRoco (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru) (Beta) (2006-04-20)",UCET-00357/1.00,,,,
"LocoRoco (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",UCES-00304, UCES-00304/9611073, UCES-00304/ANZ, UCES-00304/E, UCES-00304/P
LocoRoco (Japan),UCJS 10041, UCJS 18011,,,
LocoRoco (Japan) (Toku Toku Pack),UCJB 98011,,,,
LocoRoco (USA) (Demo),UCUS 98685,,,,
"LocoRoco (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Ru)",UCUS-98662,,,,
"LocoRoco (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Zh,Ko,Ru) (Beta) (2006-07-19)",UCUS-98662,,,,
"LocoRoco 2 (Asia) (En,Zh,Ko)",UCAS-40222, UCKS-45103,,,
"LocoRoco 2 (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ru)",UCES-01059, UCES-01059/E,,,
LocoRoco 2 (Japan),UCJS 10087,,,,
LocoRoco 2 (Japan) (Beta) (v0.01) (2008-08-29),UCJP-00164 #66,,,,
LocoRoco 2 (Japan) (Beta) (v1.00) (2008-08-20),UCJP-00161 #11,,,,
"LocoRoco 2 (USA) (En,Ja,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Ko,Ru)",UCUS 98731,,,,
Lord of Apocalypse (Japan),ULJM 05982,,,,
Lord of Arcana (Asia),UCAS 40330,,,,
"Lord of Arcana (Europe) (En,Fr,De,Es)",ULES-01507,,,,
Lord of Arcana (Japan),ULJM 05767,,,,
Lord of Arcana (Korea),UCKS 45162,,,,
Lord of Arcana (USA),ULUS-10479,,,,
"Lord of the Rings, The - Aragorn's Quest (Europe) (En,Fr,De,Es,It,Nl)",ULES-01395,,,,
"Lord of the Rings, The - Aragorn's Quest (USA) (En,Fr,Es,Pt)",ULUS-10475,,,,
